cycle_uid,cycle_id,ml_id,lead_id,deal_id,account_id,account_name,ml_stage_start_time,lead_stage_start_time,deal_stage_start_time,ml_stage_end_time,ml_dead_time,lead_stage_end_time,lead_dead_time,deal_stage_current,deal_closing_date,deal_modified_time,deal_is_won,deal_is_lost,deal_pipeline,deal_produkt,deal_amount,ml_owner_current,lead_owner_current,lead_dla_salesa,deal_owner_current,project_type,source_from,source_I_tier,source_II_tier,source_III_tier,source_IV_tier,events_count_total,events_count_lead_stage,events_count_deal_stage,lead_first_meeting_time,lead_meetings_count,lead_meeting1_days,ankiety_count,ankieta_avg_quality,ankieta_avg_meeting,ankieta_presales_primary,ml_days_in_stage,lead_days_in_stage,cycle_to_sales_days
ml:751364000039040226,751364000039040226,751364000039040226,,,,,2025-10-03T08:59:28,,,2026-01-12T12:30:32,2026-01-12T12:30:32,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039040181,751364000039040181,751364000039040181,,,,,2025-10-03T08:52:46,,,2026-01-12T12:30:35,2026-01-12T12:30:35,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039040136,751364000039040136,751364000039040136,,,,,2025-10-03T08:44:38,,,2026-01-12T12:30:37,2026-01-12T12:30:37,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039040091,751364000039040091,751364000039040091,,,,,2025-10-03T08:34:07,,,2026-01-12T12:30:41,2026-01-12T12:30:41,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039040046,751364000039040046,751364000039040046,,,,,2025-10-03T08:30:12,,,2026-01-12T12:30:44,2026-01-12T12:30:44,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039040001,751364000039040001,751364000039040001,,,,,2025-10-03T08:12:06,,,2026-01-12T12:30:47,2026-01-12T12:30:47,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039033002,751364000039198025,751364000039033002,751364000039198025,,,,2025-10-02T19:19:13,2025-10-06T09:57:19,,2025-10-06T09:57:19,,2025-10-07T11:46:00,2025-10-07T11:46:00,,,,False,False,,,,Michał Modzelewski,Mateusz Podlewski,,,PreSales,ML,Inbound,Facebook,EBook Zyskowna przychodnia - redukcja kosztów,EBook Zyskowna przychodnia - redukcja kosztów,0,0,0,,0,,0,,,,3.0,1.0,
ml:751364000039025399,751364000039025399,751364000039025399,,,,,2025-10-02T14:39:23,,,2026-01-12T12:30:50,2026-01-12T12:30:50,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025354,751364000039025354,751364000039025354,,,,,2025-10-02T14:17:43,,,2026-01-12T12:30:54,2026-01-12T12:30:54,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025309,751364000039025309,751364000039025309,,,,,2025-10-02T14:02:28,,,2026-01-12T12:30:58,2026-01-12T12:30:58,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025264,751364000039025264,751364000039025264,,,,,2025-10-02T13:50:07,,,2026-01-12T12:31:03,2026-01-12T12:31:03,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025219,751364000039025219,751364000039025219,,,,,2025-10-02T13:26:10,,,2026-01-12T12:31:06,2026-01-12T12:31:06,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025174,751364000039025174,751364000039025174,,,,,2025-10-02T13:13:11,,,2026-01-12T12:31:09,2026-01-12T12:31:09,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025129,751364000039025129,751364000039025129,,,,,2025-10-02T12:53:18,,,2026-01-12T12:31:13,2026-01-12T12:31:13,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,101.0,,
ml:751364000039025086,751364000039025086,751364000039025086,,,,,2025-10-02T12:21:59,,,2026-01-12T12:31:17,2026-01-12T12:31:17,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039025041,751364000039025041,751364000039025041,,,,,2025-10-02T11:54:13,,,2026-01-12T12:31:21,2026-01-12T12:31:21,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039025001,751364000039025001,751364000039025001,,,,,2025-10-02T11:53:31,,,2026-01-12T12:31:24,2026-01-12T12:31:24,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018941,751364000039018941,751364000039018941,,,,,2025-10-02T11:43:30,,,2026-01-12T12:31:27,2026-01-12T12:31:27,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018896,751364000039018896,751364000039018896,,,,,2025-10-02T11:36:46,,,2026-01-12T12:31:30,2026-01-12T12:31:30,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018851,751364000039018851,751364000039018851,,,,,2025-10-02T11:30:46,,,2026-01-12T12:31:33,2026-01-12T12:31:33,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018806,751364000039018806,751364000039018806,,,,,2025-10-02T10:50:48,,,2026-01-12T12:31:35,2026-01-12T12:31:35,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018761,751364000039018761,751364000039018761,,,,,2025-10-02T10:46:48,,,2026-01-12T12:31:38,2026-01-12T12:31:38,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018721,751364000039018721,751364000039018721,,,,,2025-10-02T10:45:53,,,2026-01-12T12:31:42,2026-01-12T12:31:42,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018676,751364000039018676,751364000039018676,,,,,2025-10-02T10:40:14,,,2026-01-12T12:31:46,2026-01-12T12:31:46,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018631,751364000039018631,751364000039018631,,,,,2025-10-02T10:31:25,,,2026-01-12T12:31:49,2026-01-12T12:31:49,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018586,751364000039018586,751364000039018586,,,,,2025-10-02T10:17:49,,,2026-01-12T12:31:52,2026-01-12T12:31:52,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018541,751364000039018541,751364000039018541,,,,,2025-10-02T10:13:05,,,2026-01-12T12:31:56,2026-01-12T12:31:56,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018496,751364000039018496,751364000039018496,,,,,2025-10-02T10:08:46,,,2026-01-12T12:31:59,2026-01-12T12:31:59,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018451,751364000039018451,751364000039018451,,,,,2025-10-02T10:03:58,,,2026-01-12T12:32:02,2026-01-12T12:32:02,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018406,751364000039018406,751364000039018406,,,,,2025-10-02T09:57:41,,,2026-01-12T12:32:05,2026-01-12T12:32:05,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018361,751364000039018361,751364000039018361,,,,,2025-10-02T09:51:01,,,2026-01-12T12:32:08,2026-01-12T12:32:08,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018316,751364000039018316,751364000039018316,,,,,2025-10-02T09:36:40,,,2026-01-12T12:32:11,2026-01-12T12:32:11,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018271,751364000039018271,751364000039018271,,,,,2025-10-02T09:31:28,,,2026-01-12T12:32:14,2026-01-12T12:32:14,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018226,751364000039018226,751364000039018226,,,,,2025-10-02T09:26:15,,,2026-01-12T12:32:17,2026-01-12T12:32:17,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018181,751364000039018181,751364000039018181,,,,,2025-10-02T09:15:54,,,2026-01-12T12:32:20,2026-01-12T12:32:20,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018136,751364000039018136,751364000039018136,,,,,2025-10-02T08:51:05,,,2026-01-12T12:32:23,2026-01-12T12:32:23,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018091,751364000039018091,751364000039018091,,,,,2025-10-02T08:30:58,,,2026-01-12T12:32:25,2026-01-12T12:32:25,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018046,751364000039018046,751364000039018046,,,,,2025-10-02T08:22:30,,,2026-01-12T12:32:28,2026-01-12T12:32:28,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039018001,751364000039018001,751364000039018001,,,,,2025-10-02T08:11:39,,,2026-01-12T12:32:33,2026-01-12T12:32:33,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039010091,751364000039010091,751364000039010091,,,,,2025-10-01T14:37:32,,,2026-01-12T12:32:35,2026-01-12T12:32:35,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039010046,751364000039010046,751364000039010046,,,,,2025-10-01T14:19:58,,,2026-01-12T12:32:38,2026-01-12T12:32:38,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000039010001,751364000039010001,751364000039010001,,,,,2025-10-01T14:02:50,,,2026-01-12T12:32:41,2026-01-12T12:32:41,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038971007,751364000038971007,751364000038971007,,,,,2025-10-01T18:25:13,,,2025-10-02T16:28:40,2025-10-02T16:28:40,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Strona internetowa medidesk,Medidesk Kontakt PL,Medidesk Kontakt PL,0,0,0,,0,,0,,,,0.0,,
ml:751364000038936586,751364000038936586,751364000038936586,,,,,2025-10-01T13:49:52,,,2026-01-12T12:32:45,2026-01-12T12:32:45,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936541,751364000038936541,751364000038936541,,,,,2025-10-01T13:45:48,,,2026-01-12T12:32:47,2026-01-12T12:32:47,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936496,751364000038936496,751364000038936496,,,,,2025-10-01T13:42:37,,,2026-01-12T12:32:50,2026-01-12T12:32:50,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936451,751364000038936451,751364000038936451,,,,,2025-10-01T13:38:39,,,2026-01-12T12:32:53,2026-01-12T12:32:53,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936406,751364000038936406,751364000038936406,,,,,2025-10-01T13:17:15,,,2026-01-12T12:32:56,2026-01-12T12:32:56,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936361,751364000038936361,751364000038936361,,,,,2025-10-01T13:07:41,,,2026-01-12T12:32:59,2026-01-12T12:32:59,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936316,751364000038936316,751364000038936316,,,,,2025-10-01T13:02:17,,,2026-01-12T12:33:02,2026-01-12T12:33:02,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936271,751364000038936271,751364000038936271,,,,,2025-10-01T12:57:34,,,2026-01-12T12:33:05,2026-01-12T12:33:05,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936226,751364000038936226,751364000038936226,,,,,2025-10-01T12:51:11,,,2026-01-12T12:33:08,2026-01-12T12:33:08,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936181,751364000038936181,751364000038936181,,,,,2025-10-01T12:41:22,,,2026-01-12T12:33:10,2026-01-12T12:33:10,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,102.0,,
ml:751364000038936136,751364000038936136,751364000038936136,,,,,2025-10-01T12:26:35,,,2026-01-12T12:33:13,2026-01-12T12:33:13,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038936091,751364000038936091,751364000038936091,,,,,2025-10-01T12:04:29,,,2026-01-12T12:33:16,2026-01-12T12:33:16,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038936046,751364000038936046,751364000038936046,,,,,2025-10-01T11:57:50,,,2026-01-12T12:33:19,2026-01-12T12:33:19,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038936001,751364000038936001,751364000038936001,,,,,2025-10-01T11:43:28,,,2026-01-12T12:33:23,2026-01-12T12:33:23,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922762,751364000038922762,751364000038922762,,,,,2025-10-01T10:59:58,,,2026-01-12T12:33:26,2026-01-12T12:33:26,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922717,751364000038922717,751364000038922717,,,,,2025-10-01T10:45:57,,,2026-01-12T12:33:29,2026-01-12T12:33:29,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922672,751364000038922672,751364000038922672,,,,,2025-10-01T10:40:23,,,2026-01-12T12:33:32,2026-01-12T12:33:32,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922627,751364000038922627,751364000038922627,,,,,2025-10-01T10:34:13,,,2026-01-12T12:33:35,2026-01-12T12:33:35,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922582,751364000038922582,751364000038922582,,,,,2025-10-01T10:25:50,,,2026-01-12T12:33:38,2026-01-12T12:33:38,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922539,751364000038922539,751364000038922539,,,,,2025-10-01T10:13:12,,,2026-01-12T12:33:41,2026-01-12T12:33:41,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922494,751364000038922494,751364000038922494,,,,,2025-10-01T10:01:21,,,2026-01-12T12:33:45,2026-01-12T12:33:45,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922449,751364000038922449,751364000038922449,,,,,2025-10-01T09:47:51,,,2026-01-12T12:33:48,2026-01-12T12:33:48,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922404,751364000038922404,751364000038922404,,,,,2025-10-01T09:37:37,,,2026-01-12T12:33:50,2026-01-12T12:33:50,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922361,751364000038922361,751364000038922361,,,,,2025-10-01T09:23:18,,,2026-01-12T12:33:53,2026-01-12T12:33:53,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922316,751364000038922316,751364000038922316,,,,,2025-10-01T09:10:14,,,2026-01-12T12:33:57,2026-01-12T12:33:57,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922271,751364000038922271,751364000038922271,,,,,2025-10-01T08:59:28,,,2026-01-12T12:34:01,2026-01-12T12:34:01,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922226,751364000038922226,751364000038922226,,,,,2025-10-01T08:52:19,,,2026-01-12T12:34:04,2026-01-12T12:34:04,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922181,751364000038922181,751364000038922181,,,,,2025-10-01T08:47:00,,,2026-01-12T12:34:07,2026-01-12T12:34:07,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922136,751364000038922136,751364000038922136,,,,,2025-10-01T08:41:55,,,2026-01-12T12:34:11,2026-01-12T12:34:11,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922091,751364000038922091,751364000038922091,,,,,2025-10-01T08:31:16,,,2026-01-12T12:34:14,2026-01-12T12:34:14,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922046,751364000038922046,751364000038922046,,,,,2025-10-01T08:21:17,,,2026-01-12T12:34:17,2026-01-12T12:34:17,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038922001,751364000038922001,751364000038922001,,,,,2025-10-01T08:15:55,,,2026-01-12T12:34:21,2026-01-12T12:34:21,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038920002,751364000038883044,751364000038920002,751364000038883044,,,,2025-09-30T21:52:05,2025-10-01T08:33:39,,2025-10-01T08:33:39,,2025-10-06T09:45:48,2025-10-06T09:45:48,,,,False,False,,,,Michał Modzelewski,Mateusz Podlewski,,,PreSales,ML,Inbound,Facebook,EBook Zmiany w prawie marketingu medycznego,EBook Zmiany w prawie marketingu medycznego,0,0,0,,0,,0,,,,0.0,5.0,
ml:751364000038910285,751364000038910285,751364000038910285,,,,,2025-09-30T14:41:19,,,2026-01-12T12:34:24,2026-01-12T12:34:24,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038910240,751364000038910240,751364000038910240,,,,,2025-09-30T14:29:12,,,2026-01-12T12:34:28,2026-01-12T12:34:28,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038910195,751364000038910195,751364000038910195,,,,,2025-09-30T13:52:14,,,2026-01-12T12:34:32,2026-01-12T12:34:32,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
ml:751364000038910150,751364000038910150,751364000038910150,,,,,2025-09-30T13:47:15,,,2026-01-12T12:34:34,2026-01-12T12:34:34,,,,,,False,False,,,,Michał Modzelewski,,,,PreSales,ML,Inbound,Polecenie,Partner polecający,Partner polecający,0,0,0,,0,,0,,,,103.0,,
